colour	x	y	key	group	clickSelects	showSelected1	PANEL
#53B400	6.587	1968	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	6.587	1969	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	6.578	1970	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	6.549	1971	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	6.496	1972	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	6.415	1973	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	6.31	1974	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	6.183	1975	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	6.043	1976	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	5.899	1977	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	5.761	1978	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	5.634	1979	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	5.521	1980	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	5.423	1981	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	5.337	1982	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	5.259	1983	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	5.189	1984	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	5.127	1985	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	5.074	1986	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	5.029	1987	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	4.989	1988	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	4.952	1989	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	4.913	1990	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	4.866	1991	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	4.81	1992	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	4.742	1993	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	4.663	1994	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	4.575	1995	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	4.482	1996	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	4.39	1997	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	4.302	1998	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	4.219	1999	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	4.14	2000	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	4.063	2001	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	3.983	2002	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	3.899	2003	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	3.811	2004	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	3.721	2005	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	3.634	2006	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	3.551	2007	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	3.475	2008	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	3.407	2009	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	3.348	2010	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	3.294	2011	Bolivie	25	Bolivie	Amérique latine et Caraïbes	1
#53B400	6.21	1960	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	6.19	1961	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	6.143	1962	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	6.063	1963	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	5.953	1964	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	5.815	1965	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	5.658	1966	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	5.491	1967	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	5.326	1968	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	5.168	1969	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	5.024	1970	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	4.896	1971	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	4.782	1972	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	4.679	1973	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	4.585	1974	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	4.499	1975	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	4.418	1976	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	4.339	1977	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	4.256	1978	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	4.169	1979	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	4.073	1980	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	3.966	1981	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	3.848	1982	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	3.721	1983	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	3.587	1984	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	3.449	1985	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	3.308	1986	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	3.17	1987	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	3.039	1988	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	2.917	1989	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	2.809	1990	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	2.717	1991	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	2.643	1992	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	2.583	1993	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	2.537	1994	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	2.502	1995	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	2.474	1996	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	2.451	1997	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	2.427	1998	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	2.399	1999	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	2.364	2000	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	2.319	2001	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	2.264	2002	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	2.203	2003	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	2.136	2004	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	2.068	2005	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	2.002	2006	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	1.944	2007	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	1.895	2008	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	1.857	2009	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	1.83	2010	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	1.811	2011	Brésil	28	Brésil	Amérique latine et Caraïbes	1
#53B400	4.495	1960	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	4.496	1961	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	4.45	1962	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	4.356	1963	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	4.22	1964	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	4.057	1965	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	3.893	1966	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	3.75	1967	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	3.641	1968	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	3.571	1969	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	3.531	1970	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	3.504	1971	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	3.469	1972	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	3.411	1973	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	3.33	1974	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	3.234	1975	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	3.139	1976	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	3.062	1977	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	3.012	1978	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	2.99	1979	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	2.989	1980	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	2.994	1981	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	2.989	1982	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	2.965	1983	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	2.919	1984	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	2.857	1985	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	2.789	1986	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	2.728	1987	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	2.683	1988	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	2.654	1989	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	2.639	1990	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	2.631	1991	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	2.621	1992	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	2.601	1993	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	2.566	1994	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	2.514	1995	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	2.443	1996	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	2.357	1997	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	2.263	1998	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	2.165	1999	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	2.071	2000	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	1.989	2001	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	1.925	2002	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	1.881	2003	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	1.858	2004	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	1.854	2005	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	1.862	2006	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	1.876	2007	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	1.888	2008	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	1.895	2009	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	1.896	2010	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#53B400	1.891	2011	Bahamas	15	Bahamas	Amérique latine et Caraïbes	1
#A58AFF	6.67	1960	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.67	1961	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.67	1962	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.67	1963	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.67	1964	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.67	1965	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.67	1966	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.67	1967	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.67	1968	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.67	1969	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.671	1970	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.674	1971	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.679	1972	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.685	1973	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.69	1974	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.692	1975	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.685	1976	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.668	1977	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.64	1978	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.601	1979	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.553	1980	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.501	1981	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.449	1982	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.399	1983	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.348	1984	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.292	1985	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.225	1986	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.141	1987	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	6.036	1988	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	5.907	1989	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	5.753	1990	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	5.573	1991	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	5.372	1992	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	5.155	1993	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	4.929	1994	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	4.7	1995	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	4.474	1996	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	4.256	1997	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	4.048	1998	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	3.855	1999	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	3.676	2000	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	3.51	2001	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	3.352	2002	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	3.199	2003	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	3.053	2004	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	2.914	2005	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	2.785	2006	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	2.668	2007	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	2.565	2008	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	2.476	2009	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	2.399	2010	Bhoutan	24	Bhoutan	Asie du Sud	1
#A58AFF	2.332	2011	Bhoutan	24	Bhoutan	Asie du Sud	1
#FB61D7	6.615	1960	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	6.632	1961	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	6.649	1962	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	6.666	1963	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	6.681	1964	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	6.693	1965	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	6.698	1966	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	6.696	1967	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	6.686	1968	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	6.667	1969	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	6.641	1970	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	6.611	1971	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	6.579	1972	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	6.546	1973	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	6.512	1974	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	6.477	1975	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	6.44	1976	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	6.399	1977	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	6.35	1978	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	6.291	1979	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	6.217	1980	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	6.125	1981	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	6.012	1982	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	5.88	1983	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	5.731	1984	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	5.567	1985	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	5.393	1986	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	5.214	1987	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	5.036	1988	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	4.863	1989	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	4.698	1990	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	4.542	1991	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	4.394	1992	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	4.252	1993	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	4.117	1994	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	3.989	1995	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	3.866	1996	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	3.746	1997	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	3.631	1998	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	3.519	1999	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	3.414	2000	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	3.316	2001	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	3.228	2002	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	3.149	2003	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	3.08	2004	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	3.019	2005	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	2.963	2006	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	2.91	2007	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	2.857	2008	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	2.804	2009	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	2.75	2010	Botswana	27	Botswana	Afrique subsaharienne	1
#FB61D7	2.696	2011	Botswana	27	Botswana	Afrique subsaharienne	1
#C49A00	2.67	1960	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.59	1961	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.5	1962	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.4	1963	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.31	1964	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.27	1965	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.29	1966	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.26	1967	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.22	1968	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.26	1969	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.31	1970	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.31	1971	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.28	1972	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.25	1973	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.21	1974	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.17	1975	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.12	1976	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.08	1977	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.06	1978	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.05	1979	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.03	1980	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.02	1981	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.05	1982	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.11	1983	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.11	1984	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.09	1985	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.09	1986	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.03	1987	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.04	1988	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	2.03	1989	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	1.91	1990	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	1.8	1991	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	1.75	1992	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	1.61	1993	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	1.51	1994	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	1.386	1995	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	1.31	1996	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	1.23	1997	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	1.27	1998	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	1.31	1999	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	1.31	2000	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	1.27	2001	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	1.22	2002	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	1.21	2003	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	1.2	2004	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	1.21	2005	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	1.287	2006	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	1.37	2007	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	1.42	2008	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	1.42	2009	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	1.44	2010	Bélarus	19	Bélarus	Europe et Asie centrale	1
#C49A00	1.51	2011	Bélarus	19	Bélarus	Europe et Asie centrale	1
#53B400	6.5	1960	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	6.48	1961	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	6.46	1962	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	6.44	1963	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	6.42	1964	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	6.4	1965	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	6.379	1966	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	6.358	1967	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	6.337	1968	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	6.316	1969	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	6.299	1970	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	6.288	1971	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	6.284	1972	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	6.285	1973	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	6.287	1974	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	6.278	1975	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	6.25	1976	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	6.195	1977	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	6.109	1978	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	5.992	1979	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	5.849	1980	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	5.684	1981	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	5.51	1982	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	5.336	1983	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	5.17	1984	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	5.019	1985	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	4.886	1986	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	4.771	1987	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	4.671	1988	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	4.584	1989	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	4.508	1990	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	4.436	1991	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	4.363	1992	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	4.286	1993	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	4.201	1994	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	4.108	1995	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	4.008	1996	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	3.905	1997	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	3.8	1998	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	3.696	1999	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	3.594	2000	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	3.493	2001	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	3.396	2002	Belize	21	Belize	Amérique latine et Caraïbes	1
#53B400	3.301	2003	Belize	21	Belize	Amérique latine et Caraïbes	1
