ymin	ymax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	PANEL	group
1960.5	1961.5	1961 1986	année	1961	année	1986	1	78
1961.5	1962.5	1962 1986	année	1962	année	1986	1	129
1962.5	1963.5	1963 1986	année	1963	année	1986	1	180
1963.5	1964.5	1964 1986	année	1964	année	1986	1	231
1964.5	1965.5	1965 1986	année	1965	année	1986	1	282
1965.5	1966.5	1966 1986	année	1966	année	1986	1	333
1966.5	1967.5	1967 1986	année	1967	année	1986	1	384
1967.5	1968.5	1968 1986	année	1968	année	1986	1	435
1968.5	1969.5	1969 1986	année	1969	année	1986	1	486
1969.5	1970.5	1970 1986	année	1970	année	1986	1	537
1970.5	1971.5	1971 1986	année	1971	année	1986	1	588
1971.5	1972.5	1972 1986	année	1972	année	1986	1	639
1972.5	1973.5	1973 1986	année	1973	année	1986	1	690
1973.5	1974.5	1974 1986	année	1974	année	1986	1	741
1974.5	1975.5	1975 1986	année	1975	année	1986	1	792
1975.5	1976.5	1976 1986	année	1976	année	1986	1	843
1976.5	1977.5	1977 1986	année	1977	année	1986	1	894
1977.5	1978.5	1978 1986	année	1978	année	1986	1	945
1978.5	1979.5	1979 1986	année	1979	année	1986	1	996
1979.5	1980.5	1980 1986	année	1980	année	1986	1	1047
1980.5	1981.5	1981 1986	année	1981	année	1986	1	1098
1981.5	1982.5	1982 1986	année	1982	année	1986	1	1149
1982.5	1983.5	1983 1986	année	1983	année	1986	1	1200
1983.5	1984.5	1984 1986	année	1984	année	1986	1	1251
1984.5	1985.5	1985 1986	année	1985	année	1986	1	1302
1985.5	1986.5	1	année	1986	année	1986	1	1
1986.5	1987.5	1987 1986	année	1987	année	1986	1	1405
1987.5	1988.5	1988 1986	année	1988	année	1986	1	1456
1988.5	1989.5	1989 1986	année	1989	année	1986	1	1507
1989.5	1990.5	1990 1986	année	1990	année	1986	1	1558
1990.5	1991.5	1991 1986	année	1991	année	1986	1	1609
1991.5	1992.5	1992 1986	année	1992	année	1986	1	1660
1992.5	1993.5	1993 1986	année	1993	année	1986	1	1711
1993.5	1994.5	1994 1986	année	1994	année	1986	1	1762
1994.5	1995.5	1995 1986	année	1995	année	1986	1	1813
1995.5	1996.5	1996 1986	année	1996	année	1986	1	1864
1996.5	1997.5	1997 1986	année	1997	année	1986	1	1915
1997.5	1998.5	1998 1986	année	1998	année	1986	1	1966
1998.5	1999.5	1999 1986	année	1999	année	1986	1	2017
1999.5	2000.5	2000 1986	année	2000	année	1986	1	2068
2000.5	2001.5	2001 1986	année	2001	année	1986	1	2119
2001.5	2002.5	2002 1986	année	2002	année	1986	1	2170
2002.5	2003.5	2003 1986	année	2003	année	1986	1	2221
2003.5	2004.5	2004 1986	année	2004	année	1986	1	2272
2004.5	2005.5	2005 1986	année	2005	année	1986	1	2323
2005.5	2006.5	2006 1986	année	2006	année	1986	1	2374
2006.5	2007.5	2007 1986	année	2007	année	1986	1	2425
2007.5	2008.5	2008 1986	année	2008	année	1986	1	2476
2008.5	2009.5	2009 1986	année	2009	année	1986	1	2527
2009.5	2010.5	2010 1986	année	2010	année	1986	1	2578
2010.5	2011.5	2011 1986	année	2011	année	1986	1	2629
1959.5	1960.5	1960 1987	année	1960	année	1987	1	28
1960.5	1961.5	1961 1987	année	1961	année	1987	1	79
1961.5	1962.5	1962 1987	année	1962	année	1987	1	130
1962.5	1963.5	1963 1987	année	1963	année	1987	1	181
1963.5	1964.5	1964 1987	année	1964	année	1987	1	232
1964.5	1965.5	1965 1987	année	1965	année	1987	1	283
1965.5	1966.5	1966 1987	année	1966	année	1987	1	334
1966.5	1967.5	1967 1987	année	1967	année	1987	1	385
1967.5	1968.5	1968 1987	année	1968	année	1987	1	436
1968.5	1969.5	1969 1987	année	1969	année	1987	1	487
1969.5	1970.5	1970 1987	année	1970	année	1987	1	538
1970.5	1971.5	1971 1987	année	1971	année	1987	1	589
1971.5	1972.5	1972 1987	année	1972	année	1987	1	640
1972.5	1973.5	1973 1987	année	1973	année	1987	1	691
1973.5	1974.5	1974 1987	année	1974	année	1987	1	742
1974.5	1975.5	1975 1987	année	1975	année	1987	1	793
1975.5	1976.5	1976 1987	année	1976	année	1987	1	844
1976.5	1977.5	1977 1987	année	1977	année	1987	1	895
1977.5	1978.5	1978 1987	année	1978	année	1987	1	946
1978.5	1979.5	1979 1987	année	1979	année	1987	1	997
1979.5	1980.5	1980 1987	année	1980	année	1987	1	1048
1980.5	1981.5	1981 1987	année	1981	année	1987	1	1099
1981.5	1982.5	1982 1987	année	1982	année	1987	1	1150
1982.5	1983.5	1983 1987	année	1983	année	1987	1	1201
1983.5	1984.5	1984 1987	année	1984	année	1987	1	1252
1984.5	1985.5	1985 1987	année	1985	année	1987	1	1303
1985.5	1986.5	1986 1987	année	1986	année	1987	1	1354
1986.5	1987.5	1	année	1987	année	1987	1	1
1987.5	1988.5	1988 1987	année	1988	année	1987	1	1457
1988.5	1989.5	1989 1987	année	1989	année	1987	1	1508
1989.5	1990.5	1990 1987	année	1990	année	1987	1	1559
1990.5	1991.5	1991 1987	année	1991	année	1987	1	1610
1991.5	1992.5	1992 1987	année	1992	année	1987	1	1661
1992.5	1993.5	1993 1987	année	1993	année	1987	1	1712
1993.5	1994.5	1994 1987	année	1994	année	1987	1	1763
1994.5	1995.5	1995 1987	année	1995	année	1987	1	1814
1995.5	1996.5	1996 1987	année	1996	année	1987	1	1865
1996.5	1997.5	1997 1987	année	1997	année	1987	1	1916
1997.5	1998.5	1998 1987	année	1998	année	1987	1	1967
1998.5	1999.5	1999 1987	année	1999	année	1987	1	2018
1999.5	2000.5	2000 1987	année	2000	année	1987	1	2069
2000.5	2001.5	2001 1987	année	2001	année	1987	1	2120
2001.5	2002.5	2002 1987	année	2002	année	1987	1	2171
2002.5	2003.5	2003 1987	année	2003	année	1987	1	2222
2003.5	2004.5	2004 1987	année	2004	année	1987	1	2273
2004.5	2005.5	2005 1987	année	2005	année	1987	1	2324
2005.5	2006.5	2006 1987	année	2006	année	1987	1	2375
2006.5	2007.5	2007 1987	année	2007	année	1987	1	2426
2007.5	2008.5	2008 1987	année	2008	année	1987	1	2477
2008.5	2009.5	2009 1987	année	2009	année	1987	1	2528
2009.5	2010.5	2010 1987	année	2010	année	1987	1	2579
2010.5	2011.5	2011 1987	année	2011	année	1987	1	2630
1959.5	1960.5	1960 1988	année	1960	année	1988	1	29
1960.5	1961.5	1961 1988	année	1961	année	1988	1	80
1961.5	1962.5	1962 1988	année	1962	année	1988	1	131
1962.5	1963.5	1963 1988	année	1963	année	1988	1	182
1963.5	1964.5	1964 1988	année	1964	année	1988	1	233
1964.5	1965.5	1965 1988	année	1965	année	1988	1	284
1965.5	1966.5	1966 1988	année	1966	année	1988	1	335
1966.5	1967.5	1967 1988	année	1967	année	1988	1	386
1967.5	1968.5	1968 1988	année	1968	année	1988	1	437
1968.5	1969.5	1969 1988	année	1969	année	1988	1	488
1969.5	1970.5	1970 1988	année	1970	année	1988	1	539
1970.5	1971.5	1971 1988	année	1971	année	1988	1	590
1971.5	1972.5	1972 1988	année	1972	année	1988	1	641
1972.5	1973.5	1973 1988	année	1973	année	1988	1	692
1973.5	1974.5	1974 1988	année	1974	année	1988	1	743
1974.5	1975.5	1975 1988	année	1975	année	1988	1	794
1975.5	1976.5	1976 1988	année	1976	année	1988	1	845
1976.5	1977.5	1977 1988	année	1977	année	1988	1	896
1977.5	1978.5	1978 1988	année	1978	année	1988	1	947
1978.5	1979.5	1979 1988	année	1979	année	1988	1	998
1979.5	1980.5	1980 1988	année	1980	année	1988	1	1049
1980.5	1981.5	1981 1988	année	1981	année	1988	1	1100
1981.5	1982.5	1982 1988	année	1982	année	1988	1	1151
1982.5	1983.5	1983 1988	année	1983	année	1988	1	1202
1983.5	1984.5	1984 1988	année	1984	année	1988	1	1253
1984.5	1985.5	1985 1988	année	1985	année	1988	1	1304
1985.5	1986.5	1986 1988	année	1986	année	1988	1	1355
1986.5	1987.5	1987 1988	année	1987	année	1988	1	1406
1987.5	1988.5	1	année	1988	année	1988	1	1
1988.5	1989.5	1989 1988	année	1989	année	1988	1	1509
1989.5	1990.5	1990 1988	année	1990	année	1988	1	1560
1990.5	1991.5	1991 1988	année	1991	année	1988	1	1611
1991.5	1992.5	1992 1988	année	1992	année	1988	1	1662
1992.5	1993.5	1993 1988	année	1993	année	1988	1	1713
1993.5	1994.5	1994 1988	année	1994	année	1988	1	1764
1994.5	1995.5	1995 1988	année	1995	année	1988	1	1815
1995.5	1996.5	1996 1988	année	1996	année	1988	1	1866
1996.5	1997.5	1997 1988	année	1997	année	1988	1	1917
1997.5	1998.5	1998 1988	année	1998	année	1988	1	1968
1998.5	1999.5	1999 1988	année	1999	année	1988	1	2019
1999.5	2000.5	2000 1988	année	2000	année	1988	1	2070
2000.5	2001.5	2001 1988	année	2001	année	1988	1	2121
2001.5	2002.5	2002 1988	année	2002	année	1988	1	2172
2002.5	2003.5	2003 1988	année	2003	année	1988	1	2223
2003.5	2004.5	2004 1988	année	2004	année	1988	1	2274
2004.5	2005.5	2005 1988	année	2005	année	1988	1	2325
2005.5	2006.5	2006 1988	année	2006	année	1988	1	2376
2006.5	2007.5	2007 1988	année	2007	année	1988	1	2427
2007.5	2008.5	2008 1988	année	2008	année	1988	1	2478
2008.5	2009.5	2009 1988	année	2009	année	1988	1	2529
2009.5	2010.5	2010 1988	année	2010	année	1988	1	2580
2010.5	2011.5	2011 1988	année	2011	année	1988	1	2631
1959.5	1960.5	1960 1989	année	1960	année	1989	1	30
1960.5	1961.5	1961 1989	année	1961	année	1989	1	81
1961.5	1962.5	1962 1989	année	1962	année	1989	1	132
1962.5	1963.5	1963 1989	année	1963	année	1989	1	183
1963.5	1964.5	1964 1989	année	1964	année	1989	1	234
1964.5	1965.5	1965 1989	année	1965	année	1989	1	285
1965.5	1966.5	1966 1989	année	1966	année	1989	1	336
1966.5	1967.5	1967 1989	année	1967	année	1989	1	387
1967.5	1968.5	1968 1989	année	1968	année	1989	1	438
1968.5	1969.5	1969 1989	année	1969	année	1989	1	489
1969.5	1970.5	1970 1989	année	1970	année	1989	1	540
1970.5	1971.5	1971 1989	année	1971	année	1989	1	591
1971.5	1972.5	1972 1989	année	1972	année	1989	1	642
1972.5	1973.5	1973 1989	année	1973	année	1989	1	693
1973.5	1974.5	1974 1989	année	1974	année	1989	1	744
1974.5	1975.5	1975 1989	année	1975	année	1989	1	795
1975.5	1976.5	1976 1989	année	1976	année	1989	1	846
1976.5	1977.5	1977 1989	année	1977	année	1989	1	897
1977.5	1978.5	1978 1989	année	1978	année	1989	1	948
1978.5	1979.5	1979 1989	année	1979	année	1989	1	999
1979.5	1980.5	1980 1989	année	1980	année	1989	1	1050
1980.5	1981.5	1981 1989	année	1981	année	1989	1	1101
1981.5	1982.5	1982 1989	année	1982	année	1989	1	1152
1982.5	1983.5	1983 1989	année	1983	année	1989	1	1203
1983.5	1984.5	1984 1989	année	1984	année	1989	1	1254
1984.5	1985.5	1985 1989	année	1985	année	1989	1	1305
1985.5	1986.5	1986 1989	année	1986	année	1989	1	1356
1986.5	1987.5	1987 1989	année	1987	année	1989	1	1407
1987.5	1988.5	1988 1989	année	1988	année	1989	1	1458
1988.5	1989.5	1	année	1989	année	1989	1	1
1989.5	1990.5	1990 1989	année	1990	année	1989	1	1561
1990.5	1991.5	1991 1989	année	1991	année	1989	1	1612
1991.5	1992.5	1992 1989	année	1992	année	1989	1	1663
1992.5	1993.5	1993 1989	année	1993	année	1989	1	1714
1993.5	1994.5	1994 1989	année	1994	année	1989	1	1765
1994.5	1995.5	1995 1989	année	1995	année	1989	1	1816
1995.5	1996.5	1996 1989	année	1996	année	1989	1	1867
1996.5	1997.5	1997 1989	année	1997	année	1989	1	1918
1997.5	1998.5	1998 1989	année	1998	année	1989	1	1969
1998.5	1999.5	1999 1989	année	1999	année	1989	1	2020
1999.5	2000.5	2000 1989	année	2000	année	1989	1	2071
2000.5	2001.5	2001 1989	année	2001	année	1989	1	2122
2001.5	2002.5	2002 1989	année	2002	année	1989	1	2173
2002.5	2003.5	2003 1989	année	2003	année	1989	1	2224
2003.5	2004.5	2004 1989	année	2004	année	1989	1	2275
2004.5	2005.5	2005 1989	année	2005	année	1989	1	2326
2005.5	2006.5	2006 1989	année	2006	année	1989	1	2377
2006.5	2007.5	2007 1989	année	2007	année	1989	1	2428
2007.5	2008.5	2008 1989	année	2008	année	1989	1	2479
2008.5	2009.5	2009 1989	année	2009	année	1989	1	2530
2009.5	2010.5	2010 1989	année	2010	année	1989	1	2581
2010.5	2011.5	2011 1989	année	2011	année	1989	1	2632
1959.5	1960.5	1960 1990	année	1960	année	1990	1	31
1960.5	1961.5	1961 1990	année	1961	année	1990	1	82
1961.5	1962.5	1962 1990	année	1962	année	1990	1	133
1962.5	1963.5	1963 1990	année	1963	année	1990	1	184
1963.5	1964.5	1964 1990	année	1964	année	1990	1	235
1964.5	1965.5	1965 1990	année	1965	année	1990	1	286
1965.5	1966.5	1966 1990	année	1966	année	1990	1	337
1966.5	1967.5	1967 1990	année	1967	année	1990	1	388
1967.5	1968.5	1968 1990	année	1968	année	1990	1	439
1968.5	1969.5	1969 1990	année	1969	année	1990	1	490
1969.5	1970.5	1970 1990	année	1970	année	1990	1	541
1970.5	1971.5	1971 1990	année	1971	année	1990	1	592
1971.5	1972.5	1972 1990	année	1972	année	1990	1	643
1972.5	1973.5	1973 1990	année	1973	année	1990	1	694
1973.5	1974.5	1974 1990	année	1974	année	1990	1	745
1974.5	1975.5	1975 1990	année	1975	année	1990	1	796
1975.5	1976.5	1976 1990	année	1976	année	1990	1	847
1976.5	1977.5	1977 1990	année	1977	année	1990	1	898
1977.5	1978.5	1978 1990	année	1978	année	1990	1	949
1978.5	1979.5	1979 1990	année	1979	année	1990	1	1000
1979.5	1980.5	1980 1990	année	1980	année	1990	1	1051
1980.5	1981.5	1981 1990	année	1981	année	1990	1	1102
1981.5	1982.5	1982 1990	année	1982	année	1990	1	1153
1982.5	1983.5	1983 1990	année	1983	année	1990	1	1204
1983.5	1984.5	1984 1990	année	1984	année	1990	1	1255
1984.5	1985.5	1985 1990	année	1985	année	1990	1	1306
1985.5	1986.5	1986 1990	année	1986	année	1990	1	1357
1986.5	1987.5	1987 1990	année	1987	année	1990	1	1408
1987.5	1988.5	1988 1990	année	1988	année	1990	1	1459
1988.5	1989.5	1989 1990	année	1989	année	1990	1	1510
1989.5	1990.5	1	année	1990	année	1990	1	1
1990.5	1991.5	1991 1990	année	1991	année	1990	1	1613
1991.5	1992.5	1992 1990	année	1992	année	1990	1	1664
1992.5	1993.5	1993 1990	année	1993	année	1990	1	1715
1993.5	1994.5	1994 1990	année	1994	année	1990	1	1766
1994.5	1995.5	1995 1990	année	1995	année	1990	1	1817
1995.5	1996.5	1996 1990	année	1996	année	1990	1	1868
1996.5	1997.5	1997 1990	année	1997	année	1990	1	1919
1997.5	1998.5	1998 1990	année	1998	année	1990	1	1970
1998.5	1999.5	1999 1990	année	1999	année	1990	1	2021
1999.5	2000.5	2000 1990	année	2000	année	1990	1	2072
2000.5	2001.5	2001 1990	année	2001	année	1990	1	2123
2001.5	2002.5	2002 1990	année	2002	année	1990	1	2174
2002.5	2003.5	2003 1990	année	2003	année	1990	1	2225
2003.5	2004.5	2004 1990	année	2004	année	1990	1	2276
2004.5	2005.5	2005 1990	année	2005	année	1990	1	2327
2005.5	2006.5	2006 1990	année	2006	année	1990	1	2378
2006.5	2007.5	2007 1990	année	2007	année	1990	1	2429
2007.5	2008.5	2008 1990	année	2008	année	1990	1	2480
2008.5	2009.5	2009 1990	année	2009	année	1990	1	2531
2009.5	2010.5	2010 1990	année	2010	année	1990	1	2582
2010.5	2011.5	2011 1990	année	2011	année	1990	1	2633
1959.5	1960.5	1960 1991	année	1960	année	1991	1	32
1960.5	1961.5	1961 1991	année	1961	année	1991	1	83
1961.5	1962.5	1962 1991	année	1962	année	1991	1	134
1962.5	1963.5	1963 1991	année	1963	année	1991	1	185
1963.5	1964.5	1964 1991	année	1964	année	1991	1	236
1964.5	1965.5	1965 1991	année	1965	année	1991	1	287
1965.5	1966.5	1966 1991	année	1966	année	1991	1	338
1966.5	1967.5	1967 1991	année	1967	année	1991	1	389
1967.5	1968.5	1968 1991	année	1968	année	1991	1	440
1968.5	1969.5	1969 1991	année	1969	année	1991	1	491
1969.5	1970.5	1970 1991	année	1970	année	1991	1	542
1970.5	1971.5	1971 1991	année	1971	année	1991	1	593
1971.5	1972.5	1972 1991	année	1972	année	1991	1	644
1972.5	1973.5	1973 1991	année	1973	année	1991	1	695
1973.5	1974.5	1974 1991	année	1974	année	1991	1	746
1974.5	1975.5	1975 1991	année	1975	année	1991	1	797
1975.5	1976.5	1976 1991	année	1976	année	1991	1	848
1976.5	1977.5	1977 1991	année	1977	année	1991	1	899
1977.5	1978.5	1978 1991	année	1978	année	1991	1	950
1978.5	1979.5	1979 1991	année	1979	année	1991	1	1001
1979.5	1980.5	1980 1991	année	1980	année	1991	1	1052
1980.5	1981.5	1981 1991	année	1981	année	1991	1	1103
1981.5	1982.5	1982 1991	année	1982	année	1991	1	1154
1982.5	1983.5	1983 1991	année	1983	année	1991	1	1205
1983.5	1984.5	1984 1991	année	1984	année	1991	1	1256
1984.5	1985.5	1985 1991	année	1985	année	1991	1	1307
1985.5	1986.5	1986 1991	année	1986	année	1991	1	1358
1986.5	1987.5	1987 1991	année	1987	année	1991	1	1409
1987.5	1988.5	1988 1991	année	1988	année	1991	1	1460
1988.5	1989.5	1989 1991	année	1989	année	1991	1	1511
1989.5	1990.5	1990 1991	année	1990	année	1991	1	1562
1990.5	1991.5	1	année	1991	année	1991	1	1
1991.5	1992.5	1992 1991	année	1992	année	1991	1	1665
1992.5	1993.5	1993 1991	année	1993	année	1991	1	1716
1993.5	1994.5	1994 1991	année	1994	année	1991	1	1767
1994.5	1995.5	1995 1991	année	1995	année	1991	1	1818
1995.5	1996.5	1996 1991	année	1996	année	1991	1	1869
1996.5	1997.5	1997 1991	année	1997	année	1991	1	1920
1997.5	1998.5	1998 1991	année	1998	année	1991	1	1971
1998.5	1999.5	1999 1991	année	1999	année	1991	1	2022
1999.5	2000.5	2000 1991	année	2000	année	1991	1	2073
2000.5	2001.5	2001 1991	année	2001	année	1991	1	2124
2001.5	2002.5	2002 1991	année	2002	année	1991	1	2175
2002.5	2003.5	2003 1991	année	2003	année	1991	1	2226
2003.5	2004.5	2004 1991	année	2004	année	1991	1	2277
2004.5	2005.5	2005 1991	année	2005	année	1991	1	2328
2005.5	2006.5	2006 1991	année	2006	année	1991	1	2379
2006.5	2007.5	2007 1991	année	2007	année	1991	1	2430
2007.5	2008.5	2008 1991	année	2008	année	1991	1	2481
2008.5	2009.5	2009 1991	année	2009	année	1991	1	2532
2009.5	2010.5	2010 1991	année	2010	année	1991	1	2583
2010.5	2011.5	2011 1991	année	2011	année	1991	1	2634
1959.5	1960.5	1960 1992	année	1960	année	1992	1	33
1960.5	1961.5	1961 1992	année	1961	année	1992	1	84
1961.5	1962.5	1962 1992	année	1962	année	1992	1	135
1962.5	1963.5	1963 1992	année	1963	année	1992	1	186
1963.5	1964.5	1964 1992	année	1964	année	1992	1	237
1964.5	1965.5	1965 1992	année	1965	année	1992	1	288
1965.5	1966.5	1966 1992	année	1966	année	1992	1	339
1966.5	1967.5	1967 1992	année	1967	année	1992	1	390
1967.5	1968.5	1968 1992	année	1968	année	1992	1	441
1968.5	1969.5	1969 1992	année	1969	année	1992	1	492
1969.5	1970.5	1970 1992	année	1970	année	1992	1	543
1970.5	1971.5	1971 1992	année	1971	année	1992	1	594
1971.5	1972.5	1972 1992	année	1972	année	1992	1	645
1972.5	1973.5	1973 1992	année	1973	année	1992	1	696
1973.5	1974.5	1974 1992	année	1974	année	1992	1	747
1974.5	1975.5	1975 1992	année	1975	année	1992	1	798
1975.5	1976.5	1976 1992	année	1976	année	1992	1	849
1976.5	1977.5	1977 1992	année	1977	année	1992	1	900
1977.5	1978.5	1978 1992	année	1978	année	1992	1	951
1978.5	1979.5	1979 1992	année	1979	année	1992	1	1002
1979.5	1980.5	1980 1992	année	1980	année	1992	1	1053
1980.5	1981.5	1981 1992	année	1981	année	1992	1	1104
1981.5	1982.5	1982 1992	année	1982	année	1992	1	1155
1982.5	1983.5	1983 1992	année	1983	année	1992	1	1206
1983.5	1984.5	1984 1992	année	1984	année	1992	1	1257
1984.5	1985.5	1985 1992	année	1985	année	1992	1	1308
1985.5	1986.5	1986 1992	année	1986	année	1992	1	1359
1986.5	1987.5	1987 1992	année	1987	année	1992	1	1410
1987.5	1988.5	1988 1992	année	1988	année	1992	1	1461
1988.5	1989.5	1989 1992	année	1989	année	1992	1	1512
1989.5	1990.5	1990 1992	année	1990	année	1992	1	1563
1990.5	1991.5	1991 1992	année	1991	année	1992	1	1614
1991.5	1992.5	1	année	1992	année	1992	1	1
1992.5	1993.5	1993 1992	année	1993	année	1992	1	1717
1993.5	1994.5	1994 1992	année	1994	année	1992	1	1768
1994.5	1995.5	1995 1992	année	1995	année	1992	1	1819
1995.5	1996.5	1996 1992	année	1996	année	1992	1	1870
1996.5	1997.5	1997 1992	année	1997	année	1992	1	1921
1997.5	1998.5	1998 1992	année	1998	année	1992	1	1972
1998.5	1999.5	1999 1992	année	1999	année	1992	1	2023
1999.5	2000.5	2000 1992	année	2000	année	1992	1	2074
2000.5	2001.5	2001 1992	année	2001	année	1992	1	2125
2001.5	2002.5	2002 1992	année	2002	année	1992	1	2176
2002.5	2003.5	2003 1992	année	2003	année	1992	1	2227
2003.5	2004.5	2004 1992	année	2004	année	1992	1	2278
2004.5	2005.5	2005 1992	année	2005	année	1992	1	2329
2005.5	2006.5	2006 1992	année	2006	année	1992	1	2380
2006.5	2007.5	2007 1992	année	2007	année	1992	1	2431
2007.5	2008.5	2008 1992	année	2008	année	1992	1	2482
2008.5	2009.5	2009 1992	année	2009	année	1992	1	2533
2009.5	2010.5	2010 1992	année	2010	année	1992	1	2584
2010.5	2011.5	2011 1992	année	2011	année	1992	1	2635
1959.5	1960.5	1960 1993	année	1960	année	1993	1	34
1960.5	1961.5	1961 1993	année	1961	année	1993	1	85
1961.5	1962.5	1962 1993	année	1962	année	1993	1	136
1962.5	1963.5	1963 1993	année	1963	année	1993	1	187
1963.5	1964.5	1964 1993	année	1964	année	1993	1	238
1964.5	1965.5	1965 1993	année	1965	année	1993	1	289
1965.5	1966.5	1966 1993	année	1966	année	1993	1	340
1966.5	1967.5	1967 1993	année	1967	année	1993	1	391
1967.5	1968.5	1968 1993	année	1968	année	1993	1	442
1968.5	1969.5	1969 1993	année	1969	année	1993	1	493
1969.5	1970.5	1970 1993	année	1970	année	1993	1	544
1970.5	1971.5	1971 1993	année	1971	année	1993	1	595
1971.5	1972.5	1972 1993	année	1972	année	1993	1	646
1972.5	1973.5	1973 1993	année	1973	année	1993	1	697
1973.5	1974.5	1974 1993	année	1974	année	1993	1	748
1974.5	1975.5	1975 1993	année	1975	année	1993	1	799
1975.5	1976.5	1976 1993	année	1976	année	1993	1	850
1976.5	1977.5	1977 1993	année	1977	année	1993	1	901
1977.5	1978.5	1978 1993	année	1978	année	1993	1	952
1978.5	1979.5	1979 1993	année	1979	année	1993	1	1003
1979.5	1980.5	1980 1993	année	1980	année	1993	1	1054
1980.5	1981.5	1981 1993	année	1981	année	1993	1	1105
1981.5	1982.5	1982 1993	année	1982	année	1993	1	1156
1982.5	1983.5	1983 1993	année	1983	année	1993	1	1207
1983.5	1984.5	1984 1993	année	1984	année	1993	1	1258
1984.5	1985.5	1985 1993	année	1985	année	1993	1	1309
1985.5	1986.5	1986 1993	année	1986	année	1993	1	1360
1986.5	1987.5	1987 1993	année	1987	année	1993	1	1411
1987.5	1988.5	1988 1993	année	1988	année	1993	1	1462
1988.5	1989.5	1989 1993	année	1989	année	1993	1	1513
1989.5	1990.5	1990 1993	année	1990	année	1993	1	1564
1990.5	1991.5	1991 1993	année	1991	année	1993	1	1615
1991.5	1992.5	1992 1993	année	1992	année	1993	1	1666
1992.5	1993.5	1	année	1993	année	1993	1	1
1993.5	1994.5	1994 1993	année	1994	année	1993	1	1769
1994.5	1995.5	1995 1993	année	1995	année	1993	1	1820
1995.5	1996.5	1996 1993	année	1996	année	1993	1	1871
1996.5	1997.5	1997 1993	année	1997	année	1993	1	1922
1997.5	1998.5	1998 1993	année	1998	année	1993	1	1973
1998.5	1999.5	1999 1993	année	1999	année	1993	1	2024
1999.5	2000.5	2000 1993	année	2000	année	1993	1	2075
2000.5	2001.5	2001 1993	année	2001	année	1993	1	2126
2001.5	2002.5	2002 1993	année	2002	année	1993	1	2177
2002.5	2003.5	2003 1993	année	2003	année	1993	1	2228
2003.5	2004.5	2004 1993	année	2004	année	1993	1	2279
2004.5	2005.5	2005 1993	année	2005	année	1993	1	2330
2005.5	2006.5	2006 1993	année	2006	année	1993	1	2381
2006.5	2007.5	2007 1993	année	2007	année	1993	1	2432
2007.5	2008.5	2008 1993	année	2008	année	1993	1	2483
2008.5	2009.5	2009 1993	année	2009	année	1993	1	2534
2009.5	2010.5	2010 1993	année	2010	année	1993	1	2585
2010.5	2011.5	2011 1993	année	2011	année	1993	1	2636
1959.5	1960.5	1960 1994	année	1960	année	1994	1	35
1960.5	1961.5	1961 1994	année	1961	année	1994	1	86
1961.5	1962.5	1962 1994	année	1962	année	1994	1	137
1962.5	1963.5	1963 1994	année	1963	année	1994	1	188
1963.5	1964.5	1964 1994	année	1964	année	1994	1	239
1964.5	1965.5	1965 1994	année	1965	année	1994	1	290
1965.5	1966.5	1966 1994	année	1966	année	1994	1	341
1966.5	1967.5	1967 1994	année	1967	année	1994	1	392
1967.5	1968.5	1968 1994	année	1968	année	1994	1	443
1968.5	1969.5	1969 1994	année	1969	année	1994	1	494
1969.5	1970.5	1970 1994	année	1970	année	1994	1	545
1970.5	1971.5	1971 1994	année	1971	année	1994	1	596
1971.5	1972.5	1972 1994	année	1972	année	1994	1	647
1972.5	1973.5	1973 1994	année	1973	année	1994	1	698
1973.5	1974.5	1974 1994	année	1974	année	1994	1	749
1974.5	1975.5	1975 1994	année	1975	année	1994	1	800
1975.5	1976.5	1976 1994	année	1976	année	1994	1	851
1976.5	1977.5	1977 1994	année	1977	année	1994	1	902
1977.5	1978.5	1978 1994	année	1978	année	1994	1	953
1978.5	1979.5	1979 1994	année	1979	année	1994	1	1004
1979.5	1980.5	1980 1994	année	1980	année	1994	1	1055
1980.5	1981.5	1981 1994	année	1981	année	1994	1	1106
1981.5	1982.5	1982 1994	année	1982	année	1994	1	1157
1982.5	1983.5	1983 1994	année	1983	année	1994	1	1208
1983.5	1984.5	1984 1994	année	1984	année	1994	1	1259
1984.5	1985.5	1985 1994	année	1985	année	1994	1	1310
1985.5	1986.5	1986 1994	année	1986	année	1994	1	1361
1986.5	1987.5	1987 1994	année	1987	année	1994	1	1412
1987.5	1988.5	1988 1994	année	1988	année	1994	1	1463
1988.5	1989.5	1989 1994	année	1989	année	1994	1	1514
1989.5	1990.5	1990 1994	année	1990	année	1994	1	1565
1990.5	1991.5	1991 1994	année	1991	année	1994	1	1616
1991.5	1992.5	1992 1994	année	1992	année	1994	1	1667
1992.5	1993.5	1993 1994	année	1993	année	1994	1	1718
1993.5	1994.5	1	année	1994	année	1994	1	1
1994.5	1995.5	1995 1994	année	1995	année	1994	1	1821
1995.5	1996.5	1996 1994	année	1996	année	1994	1	1872
1996.5	1997.5	1997 1994	année	1997	année	1994	1	1923
1997.5	1998.5	1998 1994	année	1998	année	1994	1	1974
1998.5	1999.5	1999 1994	année	1999	année	1994	1	2025
1999.5	2000.5	2000 1994	année	2000	année	1994	1	2076
2000.5	2001.5	2001 1994	année	2001	année	1994	1	2127
