x	y	label	key	clickSelects	showSelected1	showSelected2	showSelected3	PANEL	group
6.031	57.4783658536585	Mongolie	Mongolie	Mongolie	Mongolie	1981	Asie de l'Est et Pacifique	3	127
5.867	57.709	Mongolie	Mongolie	Mongolie	Mongolie	1982	Asie de l'Est et Pacifique	3	127
5.707	58.019243902439	Mongolie	Mongolie	Mongolie	Mongolie	1983	Asie de l'Est et Pacifique	3	127
5.547	58.4	Mongolie	Mongolie	Mongolie	Mongolie	1984	Asie de l'Est et Pacifique	3	127
5.376	58.826	Mongolie	Mongolie	Mongolie	Mongolie	1985	Asie de l'Est et Pacifique	3	127
5.181	59.2624390243902	Mongolie	Mongolie	Mongolie	Mongolie	1986	Asie de l'Est et Pacifique	3	127
4.953	59.6711707317073	Mongolie	Mongolie	Mongolie	Mongolie	1987	Asie de l'Est et Pacifique	3	127
4.691	60.0257317073171	Mongolie	Mongolie	Mongolie	Mongolie	1988	Asie de l'Est et Pacifique	3	127
4.402	60.316756097561	Mongolie	Mongolie	Mongolie	Mongolie	1989	Asie de l'Est et Pacifique	3	127
4.095	60.5382682926829	Mongolie	Mongolie	Mongolie	Mongolie	1990	Asie de l'Est et Pacifique	3	127
3.786	60.6984146341463	Mongolie	Mongolie	Mongolie	Mongolie	1991	Asie de l'Est et Pacifique	3	127
3.492	60.8246341463415	Mongolie	Mongolie	Mongolie	Mongolie	1992	Asie de l'Est et Pacifique	3	127
3.227	60.9470243902439	Mongolie	Mongolie	Mongolie	Mongolie	1993	Asie de l'Est et Pacifique	3	127
2.999	61.0843902439024	Mongolie	Mongolie	Mongolie	Mongolie	1994	Asie de l'Est et Pacifique	3	127
2.808	61.2615609756098	Mongolie	Mongolie	Mongolie	Mongolie	1995	Asie de l'Est et Pacifique	3	127
2.649	61.4990731707317	Mongolie	Mongolie	Mongolie	Mongolie	1996	Asie de l'Est et Pacifique	3	127
2.514	61.8036097560976	Mongolie	Mongolie	Mongolie	Mongolie	1997	Asie de l'Est et Pacifique	3	127
2.394	62.175756097561	Mongolie	Mongolie	Mongolie	Mongolie	1998	Asie de l'Est et Pacifique	3	127
2.29	62.616512195122	Mongolie	Mongolie	Mongolie	Mongolie	1999	Asie de l'Est et Pacifique	3	127
2.207	63.1213414634146	Mongolie	Mongolie	Mongolie	Mongolie	2000	Asie de l'Est et Pacifique	3	127
2.154	63.6819756097561	Mongolie	Mongolie	Mongolie	Mongolie	2001	Asie de l'Est et Pacifique	3	127
2.138	64.2769268292683	Mongolie	Mongolie	Mongolie	Mongolie	2002	Asie de l'Est et Pacifique	3	127
2.156	64.8824390243903	Mongolie	Mongolie	Mongolie	Mongolie	2003	Asie de l'Est et Pacifique	3	127
2.204	65.4808780487805	Mongolie	Mongolie	Mongolie	Mongolie	2004	Asie de l'Est et Pacifique	3	127
2.272	66.0523658536585	Mongolie	Mongolie	Mongolie	Mongolie	2005	Asie de l'Est et Pacifique	3	127
2.347	66.5792682926829	Mongolie	Mongolie	Mongolie	Mongolie	2006	Asie de l'Est et Pacifique	3	127
2.414	67.0575609756098	Mongolie	Mongolie	Mongolie	Mongolie	2007	Asie de l'Est et Pacifique	3	127
2.466	67.486243902439	Mongolie	Mongolie	Mongolie	Mongolie	2008	Asie de l'Est et Pacifique	3	127
2.496	67.8641219512195	Mongolie	Mongolie	Mongolie	Mongolie	2009	Asie de l'Est et Pacifique	3	127
2.504	68.1949756097561	Mongolie	Mongolie	Mongolie	Mongolie	2010	Asie de l'Est et Pacifique	3	127
2.494	68.4881707317073	Mongolie	Mongolie	Mongolie	Mongolie	2011	Asie de l'Est et Pacifique	3	127
4.945	65.0418292682927	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1960	Asie de l'Est et Pacifique	3	155
4.763	65.5554390243903	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1961	Asie de l'Est et Pacifique	3	155
4.525	66.0570731707317	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1962	Asie de l'Est et Pacifique	3	155
4.242	66.5467317073171	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1963	Asie de l'Est et Pacifique	3	155
3.926	67.0239268292683	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1964	Asie de l'Est et Pacifique	3	155
3.594	67.4896585365854	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1965	Asie de l'Est et Pacifique	3	155
3.261	67.9424390243903	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1966	Asie de l'Est et Pacifique	3	155
2.942	68.3837804878049	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1967	Asie de l'Est et Pacifique	3	155
2.647	68.8141219512195	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1968	Asie de l'Est et Pacifique	3	155
2.388	69.2330243902439	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1969	Asie de l'Est et Pacifique	3	155
2.166	69.6424390243902	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1970	Asie de l'Est et Pacifique	3	155
1.98	70.0413902439025	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1971	Asie de l'Est et Pacifique	3	155
1.821	70.4308780487805	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1972	Asie de l'Est et Pacifique	3	155
1.683	70.8113902439025	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1973	Asie de l'Est et Pacifique	3	155
1.568	71.1824146341463	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1974	Asie de l'Est et Pacifique	3	155
1.484	71.5459756097561	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1975	Asie de l'Est et Pacifique	3	155
1.44	71.9010487804878	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1976	Asie de l'Est et Pacifique	3	155
1.441	72.2481463414634	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1977	Asie de l'Est et Pacifique	3	155
1.485	72.586756097561	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1978	Asie de l'Est et Pacifique	3	155
1.563	72.9193902439024	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1979	Asie de l'Est et Pacifique	3	155
1.665	73.2440487804878	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1980	Asie de l'Est et Pacifique	3	155
1.777	73.5617073170732	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1981	Asie de l'Est et Pacifique	3	155
1.882	73.8723902439024	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1982	Asie de l'Est et Pacifique	3	155
1.966	74.1765853658537	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1983	Asie de l'Est et Pacifique	3	155
2.021	74.4732926829268	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1984	Asie de l'Est et Pacifique	3	155
2.04	74.7650243902439	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1985	Asie de l'Est et Pacifique	3	155
2.019	75.050756097561	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1986	Asie de l'Est et Pacifique	3	155
1.966	75.3310243902439	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1987	Asie de l'Est et Pacifique	3	155
1.891	75.6058292682927	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1988	Asie de l'Est et Pacifique	3	155
1.798	75.8756341463415	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1989	Asie de l'Est et Pacifique	3	155
1.694	76.1404390243903	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1990	Asie de l'Est et Pacifique	3	155
1.589	76.4002682926829	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1991	Asie de l'Est et Pacifique	3	155
1.487	76.6550975609756	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1992	Asie de l'Est et Pacifique	3	155
1.394	76.9054390243902	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1993	Asie de l'Est et Pacifique	3	155
1.312	77.1502682926829	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1994	Asie de l'Est et Pacifique	3	155
1.242	77.3910975609756	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1995	Asie de l'Est et Pacifique	3	155
1.178	77.6284390243902	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1996	Asie de l'Est et Pacifique	3	155
1.116	77.8612926829268	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1997	Asie de l'Est et Pacifique	3	155
1.053	78.0901707317073	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1998	Asie de l'Est et Pacifique	3	155
0.991	78.3155609756098	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	1999	Asie de l'Est et Pacifique	3	155
0.933	78.5369756097561	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	2000	Asie de l'Est et Pacifique	3	155
0.887	78.7523902439025	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	2001	Asie de l'Est et Pacifique	3	155
0.858	78.9612926829268	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	2002	Asie de l'Est et Pacifique	3	155
0.849	79.1662195121951	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	2003	Asie de l'Est et Pacifique	3	155
0.859	79.3686341463415	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	2004	Asie de l'Est et Pacifique	3	155
0.887	79.5745853658537	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	2005	Asie de l'Est et Pacifique	3	155
0.926	79.7915853658537	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	2006	Asie de l'Est et Pacifique	3	155
0.971	80.0226829268293	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	2007	Asie de l'Est et Pacifique	3	155
1.015	80.2673414634146	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	2008	Asie de l'Est et Pacifique	3	155
1.056	80.5210487804878	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	2009	Asie de l'Est et Pacifique	3	155
1.092	80.7753170731707	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	2010	Asie de l'Est et Pacifique	3	155
1.123	81.0185853658537	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	Région administrative spéciale de Macao, Chine	2011	Asie de l'Est et Pacifique	3	155
6.775	42.2319024390244	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1960	Afrique subsaharienne	3	123
6.787	42.6059024390244	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1961	Afrique subsaharienne	3	123
6.794	42.9639024390244	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1962	Afrique subsaharienne	3	123
6.798	43.3129268292683	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1963	Afrique subsaharienne	3	123
6.799	43.6629268292683	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1964	Afrique subsaharienne	3	123
6.799	44.0384390243902	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1965	Afrique subsaharienne	3	123
6.798	44.4654390243903	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1966	Afrique subsaharienne	3	123
6.798	44.9609268292683	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1967	Afrique subsaharienne	3	123
6.795	45.5293902439024	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1968	Afrique subsaharienne	3	123
6.791	46.1673414634146	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1969	Afrique subsaharienne	3	123
6.784	46.8583170731707	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1970	Afrique subsaharienne	3	123
6.774	47.5782926829268	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1971	Afrique subsaharienne	3	123
6.759	48.2968048780488	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1972	Afrique subsaharienne	3	123
6.739	48.9883658536585	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1973	Afrique subsaharienne	3	123
6.713	49.6409756097561	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1974	Afrique subsaharienne	3	123
6.681	50.2526341463415	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1975	Afrique subsaharienne	3	123
6.641	50.8308292682927	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1976	Afrique subsaharienne	3	123
6.594	51.3910487804878	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1977	Afrique subsaharienne	3	123
6.542	51.9422926829268	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1978	Afrique subsaharienne	3	123
6.486	52.4800487804878	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1979	Afrique subsaharienne	3	123
6.427	52.9948048780488	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1980	Afrique subsaharienne	3	123
6.37	53.4715609756098	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1981	Afrique subsaharienne	3	123
6.315	53.8998292682927	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1982	Afrique subsaharienne	3	123
6.263	54.2725853658537	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1983	Afrique subsaharienne	3	123
6.214	54.5918536585366	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1984	Afrique subsaharienne	3	123
6.17	54.8636097560976	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1985	Afrique subsaharienne	3	123
6.127	55.1013658536585	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1986	Afrique subsaharienne	3	123
6.084	55.3196341463415	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1987	Afrique subsaharienne	3	123
6.039	55.5294146341463	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1988	Afrique subsaharienne	3	123
5.99	55.7361951219512	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1989	Afrique subsaharienne	3	123
5.937	55.9369756097561	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1990	Afrique subsaharienne	3	123
5.878	56.1267317073171	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1991	Afrique subsaharienne	3	123
5.814	56.296	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1992	Afrique subsaharienne	3	123
5.746	56.439243902439	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1993	Afrique subsaharienne	3	123
5.673	56.5569756097561	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1994	Afrique subsaharienne	3	123
5.597	56.6527073170732	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1995	Afrique subsaharienne	3	123
5.52	56.7314634146341	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1996	Afrique subsaharienne	3	123
5.443	56.800756097561	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1997	Afrique subsaharienne	3	123
5.366	56.8660731707317	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1998	Afrique subsaharienne	3	123
5.291	56.9314146341464	Mauritanie	Mauritanie	Mauritanie	Mauritanie	1999	Afrique subsaharienne	3	123
